,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
26822,52,5,110954,15,9,1,13,1,1,0,0,0,45,29, >50K
26823,36,1,90159,1,10,1,5,2,1,1,0,0,40,28, <=50K
26824,25,5,122489,4,13,0,8,5,1,1,0,1726,60,28, <=50K
26825,49,1,43348,7,16,0,14,3,1,0,99999,0,70,28, >50K
26826,42,5,34278,1,10,1,0,1,1,0,0,0,50,28, >50K
26827,37,5,37778,6,11,1,0,1,1,0,0,0,54,28, <=50K
26828,39,5,160623,2,12,0,13,5,1,0,0,0,40,28, <=50K
26829,32,5,342458,4,13,0,14,3,1,0,0,0,40,28, <=50K
26830,53,5,64322,15,9,1,8,1,1,0,0,0,40,28, <=50K
26831,30,5,373914,12,7,1,13,1,1,0,0,0,40,28, <=50K
26832,51,5,205884,1,10,1,7,2,1,1,0,0,40,28, >50K
26833,62,6,208266,6,11,5,2,3,4,1,0,0,40,28, <=50K
26834,38,5,222450,3,3,1,3,1,1,0,0,0,40,27, <=50K
26835,23,5,348420,4,13,0,7,3,1,0,0,0,40,28, <=50K
26836,39,5,136081,15,9,1,3,1,1,0,0,2051,40,28, <=50K
26837,37,8,197284,1,10,0,2,5,1,0,0,0,40,28, <=50K
26838,27,3,204773,2,12,1,10,2,1,1,0,0,40,28, <=50K
26839,41,5,206066,1,10,1,3,1,1,0,0,0,40,28, <=50K
26840,47,1,61885,4,13,1,0,1,1,0,0,0,40,28, >50K
26841,25,5,299908,1,10,1,8,2,4,1,0,0,40,28, >50K
26842,35,5,46028,2,12,5,5,0,1,1,0,0,50,28, <=50K
26843,47,5,239865,15,9,1,13,1,1,0,0,1977,45,28, >50K
26844,30,5,154587,15,9,0,5,3,1,0,0,0,40,21, <=50K
26845,29,5,244473,6,11,1,7,1,1,0,0,2051,40,28, <=50K
26846,36,5,32334,6,11,1,8,2,1,1,0,0,50,28, >50K
26847,42,5,319588,4,13,3,11,3,1,0,0,0,60,28, <=50K
26848,51,5,226735,15,9,1,11,1,4,0,0,0,40,28, <=50K
26849,34,5,226443,15,9,5,2,5,1,0,0,0,40,28, <=50K
26850,44,0,359259,15,9,5,13,3,1,0,0,0,60,23, <=50K
26851,27,5,36851,4,13,0,3,3,1,0,0,0,41,28, <=50K
26852,39,5,393480,15,9,2,9,3,4,0,0,0,40,28, <=50K
26853,46,5,33109,15,9,5,13,3,1,0,0,1741,40,28, <=50K
26854,32,1,188246,15,9,5,0,5,1,0,0,1590,62,28, <=50K
26855,31,5,231569,4,13,0,0,3,4,1,0,0,50,28, <=50K
26856,23,5,353010,12,7,0,13,0,1,0,0,0,35,28, <=50K
26857,47,5,102628,11,14,1,8,1,1,0,15024,0,55,28, >50K
26858,66,5,262285,4,13,1,14,1,1,0,0,0,99,28, <=50K
26859,26,5,160300,15,9,0,3,5,1,0,0,0,40,28, <=50K
26860,52,5,156953,15,9,1,9,1,1,0,0,0,40,28, >50K
26861,53,0,136823,12,7,4,8,3,1,1,0,0,30,28, <=50K
26862,48,1,160724,4,13,1,8,1,3,0,0,0,40,7, <=50K
26863,37,0,86459,2,12,2,8,0,1,0,0,0,50,28, <=50K
26864,17,5,238628,12,7,0,5,5,1,1,0,0,5,28, <=50K
26865,50,5,339954,6,11,1,13,1,1,0,0,0,40,28, >50K
26866,28,3,222005,15,9,0,10,4,1,1,0,0,40,27, <=50K
26867,17,8,99893,12,7,0,2,3,4,1,0,1602,40,28, <=50K
26868,39,5,214117,1,10,5,13,0,4,0,0,0,40,28, <=50K
26869,28,8,298661,4,13,0,7,3,4,1,0,0,40,28, <=50K
26870,38,5,179488,2,12,5,13,3,1,0,0,0,40,28, <=50K
26871,53,5,48343,15,9,1,11,1,1,0,0,1902,40,28, >50K
26872,28,6,100270,4,13,5,14,3,1,0,0,0,40,28, <=50K
26873,42,5,227065,1,10,1,14,1,1,0,15024,0,32,28, >50K
26874,40,5,126701,5,5,0,11,3,1,0,0,0,45,28, <=50K
26875,20,5,209131,1,10,0,3,5,1,0,0,0,40,28, <=50K
26876,32,4,400132,4,13,1,1,1,1,0,0,0,40,28, >50K
26877,23,4,278155,4,13,0,2,5,1,0,0,0,40,28, <=50K
26878,25,5,139012,4,13,0,0,5,3,0,2174,0,40,18, <=50K
26879,41,5,178431,15,9,1,13,1,3,0,0,0,40,5, <=50K
26880,42,5,511068,4,13,1,14,1,1,0,7688,0,40,28, >50K
26881,18,5,199039,9,8,0,0,5,1,0,594,0,14,28, <=50K
26882,29,6,190525,4,13,1,14,1,1,0,0,1848,60,0, >50K
26883,36,5,115700,15,9,1,0,1,1,0,0,0,50,28, <=50K
26884,34,5,167832,13,6,1,13,1,1,0,0,0,40,28, <=50K
26885,34,5,218164,15,9,5,13,0,1,0,0,0,44,28, <=50K
26886,48,4,171926,10,15,1,14,1,1,0,15024,0,50,28, >50K
26887,36,0,242080,10,15,1,14,1,1,0,0,0,80,28, >50K
26888,67,8,223257,15,9,4,5,0,1,0,0,0,40,28, <=50K
26889,53,5,386773,15,9,1,13,1,1,0,7298,0,40,28, >50K
26890,53,1,105478,4,13,1,8,1,1,0,0,2415,40,28, >50K
26891,45,5,140644,7,16,5,14,3,1,0,0,0,45,28, >50K
26892,22,5,205970,13,6,2,5,0,1,1,0,0,35,28, <=50K
26893,25,5,216583,4,13,1,8,1,1,0,0,0,43,28, <=50K
26894,61,5,162432,1,10,5,5,3,1,1,0,0,40,28, <=50K
26895,31,6,83671,1,10,0,2,3,4,1,0,0,40,28, <=50K
26896,47,0,205100,15,9,1,14,1,1,0,0,0,38,0, <=50K
26897,31,5,195750,8,2,1,14,1,1,0,0,0,45,28, <=50K
26898,17,5,220562,5,5,0,0,4,2,1,0,0,32,27, <=50K
26899,38,0,312232,1,10,1,0,1,1,0,0,0,50,28, >50K
26900,23,5,386337,15,9,1,9,1,4,0,0,0,40,36, <=50K
26901,42,5,86185,1,10,4,8,3,0,1,0,0,40,28, <=50K
26902,78,5,105586,3,3,1,11,1,3,0,0,0,36,28, <=50K
26903,54,5,103345,6,11,1,8,1,1,0,0,0,40,28, >50K
26904,26,6,150553,4,13,0,2,5,3,1,0,0,50,28, <=50K
26905,30,5,26009,15,9,1,14,1,1,0,0,0,35,28, >50K
26906,46,5,149388,4,13,1,13,1,1,0,0,0,40,28, >50K
26907,26,5,151626,4,13,0,14,3,4,1,0,0,45,28, <=50K
26908,30,5,169583,15,9,0,0,5,1,1,0,0,35,28, <=50K
26909,66,6,174486,7,16,1,14,1,4,0,20051,0,35,11, >50K
26910,23,5,160951,15,9,0,13,5,4,0,2597,0,40,28, <=50K
26911,25,5,213383,1,10,0,7,5,1,0,0,0,40,28, <=50K
26912,32,0,103078,4,13,1,0,1,1,0,0,0,40,28, <=50K
26913,25,6,109526,15,9,1,13,1,1,0,0,0,38,28, <=50K
26914,51,5,142835,12,7,1,3,1,1,0,0,0,40,28, <=50K
26915,24,4,43475,4,13,0,14,3,1,0,0,0,40,28, <=50K
26916,22,5,190916,1,10,0,7,5,1,1,0,0,40,28, <=50K
26917,28,5,175987,15,9,0,8,3,1,1,0,0,40,28, <=50K
26918,29,6,214385,12,7,5,5,0,4,1,0,0,20,28, <=50K
26919,26,5,192652,4,13,0,5,5,1,0,0,0,40,28, <=50K
26920,41,8,207685,4,13,0,8,3,1,0,0,0,40,28, >50K
26921,19,5,143857,1,10,0,0,5,1,1,0,0,35,28, <=50K
26922,39,5,163392,15,9,1,0,1,3,0,0,0,26,36, <=50K
26923,51,5,310774,10,15,1,14,1,1,0,0,0,50,28, >50K
26924,29,3,427965,15,9,2,10,0,4,1,0,0,20,28, <=50K
26925,27,5,279608,3,3,1,12,1,1,0,0,0,40,27, <=50K
26926,33,5,312881,4,13,1,14,1,4,0,0,0,40,28, >50K
26927,19,5,175083,15,9,0,0,5,1,1,0,0,8,28, <=50K
26928,67,3,132057,15,9,1,10,1,4,0,0,0,20,28, <=50K
26929,41,5,32878,4,13,1,14,1,1,0,0,0,45,28, >50K
26930,29,8,360527,11,14,1,14,1,1,0,0,0,40,28, >50K
26931,28,5,99478,15,9,1,2,1,4,0,0,0,40,28, <=50K
26932,25,5,113035,1,10,0,8,5,1,0,0,0,40,28, <=50K
26933,21,8,99199,15,9,0,2,5,1,0,0,0,36,28, <=50K
26934,24,6,452640,1,10,0,7,3,1,0,14344,0,50,28, >50K
26935,48,5,236858,12,7,5,5,3,1,1,0,0,31,28, <=50K
26936,46,0,201865,10,15,1,14,1,1,0,0,0,60,28, >50K
26937,35,5,268661,1,10,1,0,1,1,0,0,0,50,28, <=50K
26938,35,8,475324,4,13,1,8,1,1,0,0,0,40,28, >50K
26939,50,5,117295,13,6,1,13,1,1,0,0,0,40,28, <=50K
26940,22,5,65704,15,9,0,0,5,1,1,0,0,40,36, <=50K
26941,45,5,192835,1,10,1,8,1,1,0,0,0,40,28, <=50K
26942,62,6,76720,4,13,1,14,2,1,1,0,0,40,28, <=50K
26943,39,6,180686,11,14,1,14,1,1,0,0,1977,45,28, >50K
26944,33,6,133876,15,9,5,13,0,1,0,0,0,40,28, <=50K
26945,22,5,123727,1,10,0,9,3,1,1,0,0,30,28, <=50K
26946,50,5,129956,15,9,1,13,1,1,0,0,0,48,28, >50K
26947,25,5,96268,12,7,5,8,0,1,1,0,0,40,28, <=50K
26948,44,5,317320,1,10,5,5,0,1,1,0,0,40,28, <=50K
26949,26,5,86872,15,9,1,11,1,1,0,0,0,40,28, >50K
26950,31,4,100863,11,14,5,8,0,1,1,0,0,50,28, >50K
26951,56,5,164332,15,9,1,0,2,1,1,0,0,15,28, <=50K
26952,49,1,122584,0,4,1,0,1,1,0,0,0,40,28, <=50K
26953,49,5,34377,9,8,1,13,1,1,0,0,0,40,28, >50K
26954,46,5,162030,15,9,4,2,0,1,1,0,0,43,28, <=50K
26955,33,5,199170,1,10,0,13,3,4,0,0,0,40,28, <=50K
26956,25,5,470203,4,13,0,14,3,1,1,0,0,30,28, <=50K
26957,40,5,266803,2,12,5,8,3,1,1,0,0,40,28, >50K
26958,72,3,188009,0,4,5,10,3,1,0,0,0,30,28, <=50K
26959,32,4,513416,11,14,0,14,3,1,0,0,0,10,28, <=50K
26960,44,5,98211,4,13,1,11,1,1,0,0,0,55,28, <=50K
26961,48,5,196107,15,9,5,2,3,1,1,0,0,30,28, <=50K
26962,17,5,108273,13,6,0,0,5,1,1,0,0,12,28, <=50K
26963,50,5,213290,6,11,1,14,2,1,1,0,1887,36,28, >50K
26964,61,5,96660,1,10,1,2,2,1,1,15024,0,34,28, >50K
26965,22,6,412316,15,9,0,9,5,4,0,0,0,40,28, <=50K
26966,17,5,120068,12,7,0,9,5,1,0,0,0,17,28, <=50K
26967,49,0,101722,10,15,1,14,1,1,0,0,0,60,28, >50K
26968,26,5,120268,15,9,1,5,1,1,0,0,0,50,28, <=50K
26969,19,4,144429,1,10,0,14,5,1,0,0,0,10,28, <=50K
26970,17,5,271122,9,8,0,5,5,1,1,0,0,16,28, <=50K
26971,38,5,255621,15,9,1,5,1,1,0,0,0,40,28, <=50K
26972,34,6,90934,6,11,5,1,5,3,0,0,0,40,28, <=50K
26973,51,5,162745,15,9,1,13,1,1,0,7298,0,50,28, >50K
26974,48,5,128460,15,9,1,13,1,1,0,0,0,42,28, >50K
26975,63,5,30813,11,14,1,14,1,1,0,0,0,50,28, >50K
26976,19,5,164585,15,9,0,3,5,1,1,0,0,40,28, <=50K
26977,73,5,148003,1,10,1,2,2,1,1,20051,0,36,28, >50K
26978,51,5,215647,15,9,5,14,3,1,1,0,0,43,28, <=50K
26979,38,5,300975,11,14,1,5,1,4,0,0,1485,40,36, <=50K
26980,54,5,421561,1,10,1,14,1,1,0,0,0,40,28, >50K
26981,41,5,149909,15,9,1,13,1,1,0,0,1848,40,28, >50K
26982,65,3,240857,4,13,1,10,1,1,0,0,2377,40,28, >50K
26983,36,1,138940,4,13,1,8,1,1,0,4386,0,50,28, >50K
26984,42,5,66755,0,4,1,13,1,2,0,0,0,40,28, <=50K
26985,38,5,103323,1,10,1,13,1,1,0,7688,0,40,28, >50K
26986,20,3,117222,1,10,0,10,5,1,0,0,0,40,28, <=50K
26987,37,4,29145,4,13,1,8,1,1,0,0,0,50,28, >50K
26988,35,4,184659,15,9,1,13,1,1,0,0,1485,40,28, >50K
26989,51,1,20795,1,10,1,13,1,1,0,0,0,40,28, <=50K
26990,23,5,311376,6,11,0,2,3,1,1,0,0,40,28, <=50K
26991,27,4,122660,4,13,0,14,5,4,1,0,0,40,28, <=50K
26992,19,3,137578,1,10,0,10,5,1,0,0,0,16,28, <=50K
26993,37,5,193689,6,11,1,3,1,1,0,0,0,42,28, >50K
26994,29,5,144556,15,9,1,3,1,1,0,0,0,45,28, <=50K
26995,33,5,228696,8,2,1,13,3,1,0,0,2603,32,27, <=50K
26996,60,5,184183,15,9,5,3,3,1,0,4650,0,40,28, <=50K
26997,22,5,243178,4,13,0,2,5,1,0,0,0,20,28, <=50K
26998,22,3,236330,1,10,0,10,5,4,0,0,1721,20,28, <=50K
26999,60,4,190682,6,11,4,5,3,4,1,0,0,37,28, <=50K
27000,35,5,233786,12,7,2,5,0,1,0,0,0,20,28, <=50K
27001,45,5,102202,6,11,5,2,3,1,1,0,0,40,28, <=50K
27002,30,5,95299,15,9,1,3,1,3,0,0,0,40,18, >50K
27003,43,0,240504,1,10,1,8,1,1,0,0,0,70,28, >50K
27004,32,4,169973,11,14,0,2,3,1,1,0,0,38,28, <=50K
27005,35,5,144937,15,9,1,13,1,1,0,0,0,42,28, <=50K
27006,32,5,211751,6,11,5,5,0,4,1,0,0,40,28, <=50K
27007,61,5,84587,6,11,1,13,1,3,0,0,0,40,28, >50K
27008,40,4,150874,11,14,5,8,0,1,1,1506,0,40,28, <=50K
27009,20,3,187332,13,6,0,10,3,1,1,0,0,30,28, <=50K
27010,42,0,188615,4,13,1,0,1,1,0,0,0,60,28, >50K
27011,21,5,119704,1,10,0,0,0,1,1,0,0,35,28, <=50K
27012,21,5,275190,1,10,0,0,5,1,1,0,0,20,28, <=50K
27013,26,5,417941,4,13,0,8,3,1,1,0,0,40,28, <=50K
27014,36,4,196348,15,9,1,8,1,1,0,0,0,60,28, >50K
27015,24,5,221955,4,13,1,0,4,1,0,0,0,40,28, <=50K
27016,47,5,173938,4,13,1,8,1,1,0,0,0,57,28, >50K
27017,51,5,123429,2,12,5,7,3,1,0,0,0,30,28, <=50K
27018,65,3,143732,15,9,4,10,3,4,1,0,0,40,28, <=50K
27019,61,5,203126,4,13,5,6,3,1,1,0,0,12,36, <=50K
27020,67,5,174693,1,10,4,0,3,1,1,0,0,25,25, <=50K
27021,49,5,357540,15,9,1,12,1,1,0,0,0,25,28, <=50K
27022,63,3,29859,15,9,1,10,1,1,0,0,1485,40,28, >50K
27023,58,5,314092,6,11,1,13,1,1,0,0,1887,48,28, >50K
27024,61,5,280088,0,4,5,3,0,1,1,0,0,40,28, <=50K
27025,36,5,257380,15,9,1,13,1,4,0,0,0,35,28, <=50K
27026,19,5,165306,1,10,0,7,4,3,0,0,0,40,18, <=50K
27027,29,1,109001,1,10,1,13,1,1,0,0,0,35,28, <=50K
27028,43,5,266439,4,13,1,3,1,1,0,0,1887,40,28, >50K
27029,60,1,153356,15,9,5,0,3,4,0,2597,0,55,28, <=50K
27030,21,5,32950,1,10,0,0,0,1,0,0,0,40,28, <=50K
27031,22,5,182163,15,9,2,0,0,1,1,0,0,40,28, <=50K
27032,33,5,188246,4,13,1,8,1,1,0,0,0,65,28, >50K
27033,36,5,297335,4,13,0,0,3,3,1,0,0,50,4, <=50K
27034,37,5,108366,4,13,0,11,3,1,0,0,0,46,28, <=50K
27035,35,5,328301,2,12,6,2,2,1,1,0,0,40,28, <=50K
27036,17,5,182158,13,6,0,6,5,1,0,0,0,30,28, <=50K
27037,37,5,169426,15,9,1,13,1,1,0,0,0,60,28, >50K
27038,22,3,330571,15,9,0,10,3,1,1,0,0,45,28, <=50K
27039,28,5,535978,1,10,1,13,1,1,0,0,0,40,28, >50K
27040,42,5,29393,1,10,5,3,3,1,1,0,0,40,28, <=50K
27041,57,0,258883,15,9,1,11,1,1,0,5178,0,60,33, >50K
27042,26,5,369166,1,10,0,12,4,1,1,0,0,65,28, <=50K
27043,45,6,257855,12,7,1,5,1,4,0,0,0,50,28, <=50K
27044,32,5,164197,4,13,1,13,1,1,0,0,0,44,28, >50K
27045,63,5,109517,1,10,4,2,0,1,1,0,0,43,28, <=50K
27046,22,5,112137,1,10,0,14,4,3,1,0,0,20,30, <=50K
27047,36,5,160035,1,10,1,8,1,1,0,0,0,55,28, >50K
27048,45,4,50567,15,9,1,8,2,1,1,0,0,40,28, <=50K
27049,34,1,140011,10,15,1,14,1,1,0,0,0,55,28, >50K
27050,27,4,271328,4,13,0,14,3,1,0,0,0,60,28, <=50K
27051,20,3,183083,1,10,0,10,5,1,1,0,0,20,28, <=50K
27052,47,1,159869,15,9,1,12,1,1,0,0,0,56,28, >50K
27053,46,5,102542,0,4,0,5,5,1,0,0,0,52,28, <=50K
27054,28,5,297742,1,10,0,3,5,1,1,0,0,40,28, <=50K
27055,45,5,176917,15,9,0,9,4,1,0,0,0,40,28, <=50K
27056,26,5,165235,4,13,0,2,5,3,1,0,0,40,13, <=50K
27057,32,1,52647,13,6,1,8,1,1,0,0,0,45,28, <=50K
27058,30,6,48542,9,8,1,2,2,1,1,0,0,40,28, <=50K
27059,59,5,279232,13,6,1,11,1,1,0,0,0,40,21, <=50K
27060,58,4,259929,7,16,0,8,3,1,1,0,0,43,28, >50K
27061,45,5,221780,1,10,5,9,3,1,0,0,0,30,28, <=50K
27062,76,1,253408,1,10,4,11,3,1,0,0,0,40,28, <=50K
27063,38,5,298841,15,9,5,2,5,1,1,0,0,40,28, <=50K
27064,32,5,321313,11,14,0,0,5,4,0,0,0,40,28, <=50K
27065,38,1,64875,15,9,5,12,3,1,0,0,0,50,28, <=50K
27066,30,5,275232,2,12,0,14,0,4,1,0,0,36,28, <=50K
27067,53,0,134854,6,11,1,8,1,1,0,0,0,40,10, >50K
27068,41,5,67339,4,13,1,3,1,1,0,0,0,40,36, <=50K
27069,27,4,192355,4,13,0,14,3,1,0,0,0,50,28, <=50K
27070,44,6,208528,2,12,1,12,1,1,0,0,0,30,28, <=50K
27071,35,5,160120,11,14,1,8,1,3,0,0,0,50,28, >50K
27072,36,5,250238,8,2,0,5,4,2,1,0,0,40,29, <=50K
27073,51,5,25031,1,10,1,8,2,1,1,0,0,10,28, >50K
27074,42,6,255847,15,9,1,11,1,1,0,0,0,40,28, <=50K
27075,40,1,26892,4,13,6,14,1,1,0,7298,0,50,28, >50K
27076,45,5,111979,15,9,1,9,1,1,0,0,0,40,28, <=50K
27077,55,5,408537,5,5,5,13,0,1,1,99999,0,37,28, >50K
27078,36,5,231037,0,4,1,3,1,1,0,0,0,40,28, <=50K
27079,57,8,30030,15,9,1,13,1,4,0,0,0,40,28, >50K
27080,27,5,292120,15,9,5,7,3,1,1,0,0,45,28, <=50K
27081,62,5,138253,11,14,0,9,3,1,0,4650,0,40,28, <=50K
27082,29,5,190777,4,13,1,0,1,1,0,0,0,55,28, <=50K
27083,38,1,41591,4,13,0,13,3,0,0,0,0,30,28, <=50K
27084,29,5,186733,15,9,1,13,1,1,0,0,0,50,28, <=50K
27085,18,3,78567,1,10,0,10,5,1,0,0,0,30,28, <=50K
27086,19,3,140590,9,8,0,10,5,4,0,0,0,30,28, <=50K
27087,32,6,230912,11,14,0,14,3,1,1,4865,0,40,28, <=50K
27088,34,5,176185,4,13,0,8,3,1,0,0,1741,40,28, <=50K
27089,25,5,182227,2,12,0,14,3,1,0,0,0,55,28, <=50K
27090,34,6,205704,11,14,0,14,3,1,0,0,0,35,28, <=50K
27091,37,4,24342,1,10,1,8,1,1,0,0,0,38,28, <=50K
27092,37,5,138192,15,9,1,13,1,1,0,0,0,45,28, <=50K
27093,18,5,334676,15,9,0,9,5,1,0,0,0,25,28, <=50K
27094,24,5,177526,6,11,0,13,5,1,0,0,0,40,28, <=50K
27095,17,5,152696,9,8,0,5,5,1,1,0,0,30,28, <=50K
27096,35,5,114765,4,13,5,0,3,1,1,0,0,40,28, <=50K
27097,31,5,265509,6,11,2,7,0,4,1,0,0,32,28, <=50K
27098,29,5,180758,2,12,0,13,3,1,0,0,0,60,28, <=50K
27099,49,1,127921,15,9,1,13,1,1,0,0,0,40,28, <=50K
27100,71,3,177906,4,13,1,10,1,1,0,0,0,10,28, >50K
27101,35,8,182898,15,9,1,2,1,1,0,0,0,40,28, <=50K
27102,55,1,422249,15,9,1,13,1,1,0,0,0,50,28, <=50K
27103,37,5,222450,3,3,1,3,1,1,0,0,0,40,27, <=50K
27104,33,6,190027,1,10,0,2,0,4,1,0,0,18,28, <=50K
27105,49,5,281647,4,13,1,0,1,1,0,0,0,45,28, >50K
27106,32,5,117963,15,9,1,9,1,1,0,0,0,45,28, <=50K
27107,63,3,319121,12,7,2,10,3,4,0,0,0,40,28, <=50K
27108,39,5,225504,11,14,0,14,3,1,0,0,0,40,28, <=50K
27109,42,6,104334,15,9,1,12,1,1,0,0,0,40,29, <=50K
27110,30,4,48214,11,14,1,14,2,1,1,0,0,50,28, >50K
27111,30,5,145714,6,11,0,14,3,1,0,0,0,40,28, <=50K
27112,48,0,38240,15,9,1,12,1,1,0,0,0,40,28, >50K
27113,57,1,27385,4,13,1,0,1,1,0,0,0,10,28, <=50K
27114,56,5,204254,13,6,5,5,0,4,1,0,0,45,28, <=50K
27115,28,5,411587,1,10,0,1,5,1,0,0,0,40,12, <=50K
27116,43,5,221172,4,13,1,7,1,1,0,0,0,24,28, >50K
27117,46,5,54190,15,9,1,13,1,1,0,0,0,60,28, <=50K
27118,60,5,93997,4,13,1,8,1,1,0,15024,0,45,28, >50K
27119,50,6,24139,11,14,5,14,0,1,1,0,0,65,28, <=50K
27120,37,5,112497,10,15,1,14,1,1,0,0,0,50,28, >50K
27121,41,5,138907,15,9,5,6,4,4,1,0,0,40,28, <=50K
27122,38,5,186325,1,10,1,8,2,1,1,0,0,38,28, >50K
27123,23,5,199452,1,10,0,5,5,1,1,0,0,40,28, <=50K
27124,59,5,126677,1,10,1,8,1,1,0,0,0,50,28, >50K
27125,72,5,107814,11,14,0,14,3,1,0,2329,0,60,28, <=50K
27126,47,6,93618,1,10,5,2,3,1,1,0,0,33,28, <=50K
27127,29,5,353352,6,11,0,13,4,1,0,0,0,40,28, <=50K
27128,35,5,143058,4,13,1,14,1,1,0,0,0,60,28, <=50K
27129,24,5,239663,1,10,1,2,1,1,0,0,0,15,28, <=50K
27130,22,5,167615,15,9,0,0,0,1,1,0,0,40,28, <=50K
27131,24,5,442274,15,9,0,8,5,1,0,0,0,40,28, <=50K
27132,42,5,149210,4,13,1,14,1,1,0,7298,0,45,28, >50K
27133,55,8,174533,4,13,2,5,0,1,1,0,0,72,36, <=50K
27134,40,4,50093,11,14,5,14,0,1,1,0,0,20,28, <=50K
27135,61,5,270056,15,9,5,2,3,3,1,0,0,40,7, <=50K
27136,58,1,131991,4,13,0,12,5,1,0,0,0,72,28, <=50K
27137,39,4,126336,15,9,5,14,3,1,0,0,0,40,28, <=50K
27138,45,1,341117,1,10,5,14,3,1,1,0,0,50,28, <=50K
27139,25,5,108505,15,9,0,9,3,1,0,0,0,45,28, <=50K
27140,69,3,106566,7,16,1,10,1,1,0,0,0,50,28, >50K
27141,36,5,74791,4,13,1,0,2,1,0,0,0,60,36, <=50K
27142,34,5,24266,6,11,1,13,1,1,0,7688,0,40,28, >50K
27143,45,5,267967,4,13,1,14,1,1,0,0,0,45,28, >50K
27144,27,3,181284,9,8,1,10,1,4,0,0,0,45,28, <=50K
27145,28,5,102533,1,10,2,9,3,4,0,0,0,40,28, <=50K
27146,27,5,69757,1,10,0,2,3,1,1,0,0,60,28, <=50K
27147,41,4,210094,15,9,0,5,3,1,1,0,0,40,28, <=50K
27148,18,4,389147,15,9,0,0,3,4,1,0,0,30,28, <=50K
27149,44,5,210648,4,13,1,7,1,1,0,0,0,40,28, >50K
27150,47,5,94809,6,11,1,8,2,1,1,0,0,45,28, >50K
27151,36,6,298717,15,9,1,8,1,1,0,0,0,40,28, <=50K
27152,66,5,236879,14,1,4,6,4,1,1,0,0,40,3, <=50K
27153,33,5,170148,15,9,5,2,0,1,1,0,0,45,28, <=50K
27154,39,6,166497,15,9,5,9,3,1,0,0,0,40,28, >50K
27155,30,5,247156,15,9,0,11,5,4,0,0,0,40,28, <=50K
27156,34,1,204052,15,9,1,13,1,1,0,0,0,40,28, >50K
27157,62,1,122246,11,14,5,14,0,1,1,0,0,32,28, <=50K
27158,21,5,180339,1,10,0,2,3,1,1,0,0,45,28, <=50K
27159,50,0,155574,11,14,1,14,1,1,0,7298,0,50,28, >50K
27160,30,5,114912,4,13,1,8,1,1,0,3103,0,60,28, >50K
27161,43,5,193882,15,9,1,8,1,1,0,0,0,40,28, >50K
27162,19,5,112269,1,10,0,5,4,1,1,0,0,40,28, <=50K
27163,26,8,171928,6,11,0,13,5,1,0,0,0,50,7, <=50K
27164,50,5,95435,0,4,1,11,1,1,0,0,1579,65,31, <=50K
27165,45,8,179638,11,14,5,8,3,1,0,0,0,40,28, >50K
27166,46,0,125892,11,14,1,0,1,1,0,0,0,50,28, >50K
27167,17,5,721712,13,6,0,5,5,1,0,0,0,15,28, <=50K
27168,56,5,197369,0,4,1,8,1,1,0,0,0,40,28, >50K
27169,25,5,353795,1,10,1,2,2,4,1,3103,0,40,28, >50K
27170,47,5,334679,11,14,2,3,0,3,1,0,0,42,26, <=50K
27171,23,5,235853,15,9,1,0,1,1,0,0,0,45,28, <=50K
27172,51,1,353281,15,9,2,5,0,1,1,0,0,20,28, <=50K
27173,19,5,203061,1,10,0,7,3,1,1,0,0,25,28, <=50K
27174,33,1,62932,15,9,1,13,1,1,0,0,0,40,28, <=50K
27175,32,5,118551,15,9,5,5,0,1,1,0,0,80,28, <=50K
27176,52,5,99184,15,9,5,11,3,1,0,0,0,40,28, <=50K
27177,36,5,189674,1,10,2,5,4,4,1,0,0,40,28, <=50K
27178,34,5,226883,15,9,5,13,3,1,0,0,0,40,28, <=50K
27179,26,3,109564,15,9,0,10,5,1,1,0,0,40,28, <=50K
27180,26,0,66872,9,8,1,0,1,2,0,0,0,98,39, <=50K
27181,35,6,268292,1,10,1,13,1,1,0,0,0,40,28, <=50K
27182,58,8,139290,4,13,1,2,1,1,0,0,0,40,28, >50K
27183,32,5,206541,12,7,5,13,5,1,0,0,0,50,28, <=50K
27184,23,5,203139,1,10,0,5,4,1,1,0,0,40,28, <=50K
27185,28,1,294398,1,10,0,3,3,4,0,0,0,40,28, <=50K
27186,20,5,386864,13,6,0,5,4,1,0,0,0,35,27, <=50K
27187,17,5,369909,13,6,0,5,5,1,0,0,0,20,28, <=50K
27188,56,5,89922,15,9,1,11,1,1,0,3103,0,45,28, >50K
27189,26,5,176008,15,9,5,2,5,1,1,0,0,40,28, <=50K
27190,43,4,241506,4,13,5,14,0,1,1,1506,0,36,28, <=50K
27191,45,1,174426,1,10,0,14,3,1,0,0,0,35,28, <=50K
27192,34,5,167497,1,10,1,8,2,1,1,7688,0,50,28, >50K
27193,54,5,292673,8,2,1,5,1,1,0,0,0,35,27, <=50K
27194,51,6,134808,15,9,4,5,0,1,1,0,0,40,28, <=50K
27195,58,1,95763,1,10,1,12,1,1,0,0,0,60,28, <=50K
27196,49,5,83622,2,12,2,2,3,1,1,2597,0,40,28, <=50K
27197,21,5,222490,6,11,0,2,5,1,1,0,0,40,28, <=50K
27198,44,5,29115,1,10,0,5,3,1,1,0,0,40,28, <=50K
27199,26,5,66638,4,13,0,8,3,1,1,0,0,50,28, <=50K
